"","accession","Domain","Phylum","Class","Order","Family","Genus","Species"
"1029","JQ451990.1.1341","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1030","JQ455749.1.1400","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1031","JQ446829.1.1398","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1032","JQ452913.1.1332","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1033","AB696070.1.1452","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"1034","JF197074.1.1357","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1035","JQ453492.1.1201","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1036","FJ557700.1.1384","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1037","JQ456866.1.1399","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1038","JQ460122.1.1370","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1039","FJ557596.1.1401","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1040","JF188114.1.1362","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1041","JQ468618.1.1404","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"1042","FJ191805.1.1467","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured Neisseria sp."
"1043","JQ455246.1.1325","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1044","FM874603.1.1493","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1045","JQ471511.1.1404","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"1046","KJ782950.1.1511","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"1047","JF214557.1.1363","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1048","AEQJ01000016.291.1816","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__Neisseria meningitidis CU385"
"1049","KF066684.1.1367","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"1050","JQ455556.1.1406","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1051","JQ450455.1.1412","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1052","FJ191678.1.1443","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured Neisseria sp."
"1053","JQ457277.1.1398","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"1054","JQ456303.1.1401","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1055","HM342218.1.1364","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"1056","AB087261.1.1479","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Conchiformibius","D_6__Conchiformibius steedae"
"1057","JQ455413.1.1387","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1058","FQ659941.1.1360","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured soil bacterium"
"1059","JQ467452.1.1427","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"1060","KF083439.1.1259","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"1061","JF737894.1.1497","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"1062","AF487710.1.1511","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Alysiella","D_6__Alysiella filiformis"
"1063","JQ455570.1.1406","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1064","FJ193596.1.1448","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured Neisseria sp."
"1065","FM873682.1.1495","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"1066","DQ016821.1.1487","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured Neisseria sp."
"1067","JQ453031.1.1405","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1068","JQ453416.1.1417","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"1069","JQ467159.1.1403","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1070","JF172301.1.1364","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1071","JQKH01000114.3994.5511","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Alysiella","D_6__Alysiella crassa DSM 2578"
"1072","CU927875.1.1359","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1073","FJ191390.1.1438","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured Neisseria sp."
"1074","JQ451624.1.1405","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1075","JQ452768.1.1404","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1076","JQ449260.1.1399","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1077","JQ453345.1.1405","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1078","JQ455394.1.1409","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1079","JQ455190.1.1414","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1080","JQ452480.1.1388","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"1081","JQ456322.1.1286","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1082","FJ557328.1.1402","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1083","JQ452961.1.1415","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1084","JQ452096.1.1296","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1085","GU303063.1.1504","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured rumen bacterium"
"1086","AB240515.1.1503","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"1087","JQ466107.1.1394","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"1088","JQ465711.1.1404","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1089","JQ455353.1.1423","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1090","JQ453358.1.1219","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1091","FJ192853.1.1474","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured Neisseria sp."
"1092","JQ464732.1.1399","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"1093","JQ581898.1.1252","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Snodgrassella","D_6__uncultured beta proteobacterium"
"1094","JQ405118.1.1363","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Snodgrassella","D_6__uncultured beta proteobacterium"
"1095","HQ538678.1.1412","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Uruburuella","D_6__Neisseria sp. bk_12"
"1096","JF240975.1.1363","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Conchiformibius","D_6__uncultured bacterium"
"1097","FJ193681.1.1519","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured Neisseria sp."
"1098","HM293916.1.1361","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1099","AJ867904.1.1499","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured beta proteobacterium"
"1100","JQ454854.1.1400","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1101","JQ459140.1.1400","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1102","JQ453070.1.1396","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1103","HM305747.1.1372","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"1104","JQ455233.1.1397","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1105","JQ451970.1.1379","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Eikenella","D_6__uncultured bacterium"
"1106","JQ454980.1.1401","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1107","JF235282.1.1357","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1108","ARNN01000006.646.2167","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Vitreoscilla","D_6__Vitreoscilla stercoraria DSM 513"
"1109","JF193090.1.1360","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1110","KF102028.1.1364","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"1111","HM287642.1.1361","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1112","KR870880.1.1475","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured Neisseria sp."
"1113","JQ453418.1.1276","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1114","JQ204623.1.1363","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1115","HM246882.1.1362","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1116","JQ456089.1.1397","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"1117","KF600407.1.1274","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Snodgrassella","D_6__Snodgrassella alvi"
"1118","JQ451342.1.1398","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1119","KF083471.1.1364","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"1120","HM108678.1.1500","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Snodgrassella","D_6__uncultured Neisseriaceae bacterium"
"1121","JF186270.1.1360","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1122","KF073460.1.1362","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1123","AB681800.1.1467","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Conchiformibius","D_6__Conchiformibius kuhniae"
"1124","FJ191557.1.1448","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured Neisseria sp."
"1125","JQ456240.1.1382","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1126","AF328151.1.1459","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Conchiformibius","D_6__Conchiformibius kuhniae"
"1127","GQ112882.1.1367","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"1128","FJ976380.1.1363","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Alysiella","D_6__uncultured Neisseriaceae bacterium"
"1129","FJ192855.1.1471","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured Neisseria sp."
"1130","CP003909.1724513.1726039","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__Neisseria gonorrhoeae MS11"
"1131","JF232670.1.1358","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__uncultured bacterium"
"1132","JQ452845.1.1402","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
"1133","HM341925.1.1365","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured bacterium"
"1134","AY349388.1.1531","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Kingella","D_6__Neisseria sp. oral clone JC012"
"1135","KY992759.1.1513","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__uncultured","D_6__uncultured beta proteobacterium"
"1136","JQ447568.1.1396","D_0__Bacteria","D_1__Proteobacteria","D_2__Gammaproteobacteria","D_3__Betaproteobacteriales","D_4__Neisseriaceae","D_5__Neisseria","D_6__uncultured bacterium"
