	D10f	D10s	D11f	D11s	D12f	D12s	D13f	D13s	D14f	D14s	D15f	D15s	D1f	D1s	D2f	D2s	D3f	D4f	D4s	D5f	D5s	D6f	D6s	D7f	D7s	D8f	D8s	D9f	D9s	H10f	H11f	H11s	H12f	H12s	H1f	H1s	H2f	H2s	H3f	H3s	H4f	H4s	H5f	H5s	H6f	H6s	H7f	H7s	H8f	H8s	H9f	PD10f	PD10s	PD11f	PD11s	PD12f	PD12s	PD1f	PD1s	PD2f	PD2s	PD3f	PD3s	PD4f	PD4s	PD5s	PD6f	PD6s	PD7f	PD7s	PD8f	PD8s	PD9s	W10f	W10s	W11f	W11s	W12f	W12s	W13f	W13s	W14f	W14s	W15f	W15s	W16f	W16s	W1f	W1s	W2f	W2s	W3f	W3s	W4f	W4s	W5f	W5s	W6f	W6s	W7f	W7s	W8f	W9f	W9s
W4s	0.9904285714285714	0.7653571428571428	0.99	0.7721428571428571	0.9400714285714286	0.8966428571428572	0.9968571428571429	0.7293571428571428	0.9937857142857143	0.7352142857142857	0.9865	0.8087142857142857	0.9695	0.7516428571428572	0.9921428571428571	0.7471428571428571	0.997	0.9167142857142857	0.8116428571428571	0.9950714285714286	0.706	0.9821428571428571	0.7494285714285714	0.9924285714285714	0.7144285714285714	0.9827142857142858	0.7977142857142857	0.9830714285714286	0.7333571428571428	0.9972142857142857	0.9939285714285714	0.9369285714285714	0.9977142857142857	0.8526428571428571	0.9962142857142857	0.9296428571428571	0.9920714285714286	0.7202857142857143	0.9932857142857143	0.8297142857142857	0.9867142857142858	0.7927142857142857	0.9697142857142858	0.9394285714285714	0.9918571428571429	0.8878571428571429	0.9884285714285714	0.9742857142857143	0.9957142857142857	0.9125	0.9941428571428571	0.9754285714285714	0.7680714285714285	0.9947142857142857	0.7953571428571429	0.9955	0.7103571428571429	0.9972142857142857	0.7422857142857143	0.9891428571428571	0.7459285714285714	0.9942142857142857	0.7303571428571428	0.9968571428571429	0.7497142857142857	0.8019285714285714	0.9582142857142857	0.7645	0.9968571428571429	0.7987857142857143	0.9836428571428572	0.8216428571428571	0.7831428571428571	0.9319285714285714	0.7754285714285715	0.8351428571428572	0.7522142857142857	0.8740714285714286	0.7214285714285714	0.9902142857142857	0.7717142857142857	0.9883571428571428	0.8544285714285714	0.9885714285714285	0.7586428571428572	0.9552857142857143	0.715	0.9792857142857143	0.7642142857142857	0.9905	0.7225714285714285	0.9931428571428571	0.6867857142857143	0.9946428571428572	0.0	0.9915714285714285	0.7079285714285715	0.9947142857142857	0.7	0.9897142857142858	0.7413571428571428	0.9957142857142857	0.9838571428571429	0.7734285714285715
W5f	0.7933571428571429	0.9937142857142857	0.7870714285714285	0.9948571428571429	0.9041428571428571	0.9952857142857143	0.6591428571428571	0.9893571428571428	0.6014285714285714	0.9925714285714285	0.6008571428571429	0.9882142857142857	0.899	0.9983571428571428	0.9123571428571429	0.9837857142857143	0.8562142857142857	0.7188571428571429	0.9959285714285714	0.6310714285714286	0.9901428571428571	0.9063571428571429	0.9983571428571428	0.8811428571428571	0.9900714285714286	0.9329285714285714	0.9984285714285714	0.44014285714285717	0.9923571428571428	0.9367142857142857	0.8634285714285714	0.9619285714285715	0.9759285714285715	0.9813571428571428	0.9625	0.9897857142857143	0.9316428571428571	0.9666428571428571	0.9143571428571429	0.9785714285714285	0.9242857142857143	0.9894285714285714	0.8724285714285714	0.9795714285714285	0.8482142857142857	0.9781428571428571	0.9324285714285714	0.9999285714285714	0.9145714285714286	0.9871428571428571	0.9250714285714285	0.796	0.982	0.915	0.9578571428571429	0.9419285714285714	0.9898571428571429	0.8549285714285715	0.9825714285714285	0.8617142857142858	0.9906428571428572	0.8580714285714286	0.9872142857142857	0.9096428571428572	0.9561428571428572	0.9852857142857143	0.7649285714285714	0.9848571428571429	0.8965714285714286	0.9710714285714286	0.8587142857142858	0.928	0.9778571428571429	0.6315714285714286	0.9812857142857143	0.6213571428571428	0.9800714285714286	0.43757142857142856	0.9664285714285714	0.3028571428571429	0.993	0.3822857142857143	0.9920714285714286	0.7875714285714286	0.9722857142857143	0.7459285714285714	0.9953571428571428	0.42014285714285715	0.9675714285714285	0.5217142857142857	0.9869285714285714	0.8523571428571428	0.9926428571428572	0.9579285714285715	0.9915714285714285	0.0	0.9815	0.8710714285714286	0.9557142857142857	0.8095714285714286	0.9862142857142857	0.8913571428571428	0.5695	0.9482857142857143
W5s	0.9817142857142858	0.5440714285714285	0.9818571428571429	0.5855	0.931	0.7522142857142857	0.9920714285714286	0.5969285714285715	0.9888571428571429	0.5457857142857143	0.9817142857142858	0.7110714285714286	0.9592142857142857	0.6118571428571429	0.9889285714285714	0.5622142857142857	0.9922142857142857	0.8778571428571429	0.5795	0.9885	0.5400714285714285	0.9682142857142857	0.5805714285714285	0.9885714285714285	0.49914285714285717	0.9791428571428571	0.6478571428571429	0.9720714285714286	0.5014285714285714	0.9935	0.9908571428571429	0.946	0.9925714285714285	0.8331428571428572	0.9893571428571428	0.9462857142857143	0.9947857142857143	0.5459285714285714	0.9929285714285714	0.7844285714285715	0.9949285714285714	0.7287142857142858	0.9905714285714285	0.9161428571428571	0.9905714285714285	0.8987857142857143	0.9915714285714285	0.9770714285714286	0.9925714285714285	0.8792857142857143	0.9917857142857143	0.9861428571428571	0.608	0.991	0.7305	0.9960714285714286	0.5241428571428571	0.9918571428571429	0.5957857142857143	0.987	0.6245	0.9899285714285714	0.5612857142857143	0.9902857142857143	0.6192857142857143	0.7252142857142857	0.9745714285714285	0.5904285714285714	0.9920714285714286	0.6230714285714286	0.9735	0.6971428571428572	0.6402857142857142	0.987	0.6358571428571429	0.9803571428571428	0.597	0.9805	0.5340714285714285	0.9868571428571429	0.6746428571428571	0.9793571428571428	0.7855	0.9822142857142857	0.6248571428571429	0.9303571428571429	0.5306428571428572	0.9446428571428571	0.6111428571428571	0.9825	0.5111428571428571	0.9875714285714285	0.5935	0.9932857142857143	0.7079285714285715	0.9815	0.0	0.9905	0.591	0.9885714285714285	0.5994285714285714	0.9895	0.9743571428571428	0.5489285714285714
W6f	0.6214285714285714	0.9958571428571429	0.6533571428571429	0.9940714285714286	0.6765	0.9982857142857143	0.6247857142857143	0.9937857142857143	0.7505714285714286	0.9911428571428571	0.6818571428571428	0.9857142857142858	0.5738571428571428	0.9953571428571428	0.5279285714285714	0.9780714285714286	0.7754285714285715	0.7165	0.9957857142857143	0.8371428571428572	0.9955	0.6583571428571429	0.9963571428571428	0.6595	0.9901428571428571	0.6340714285714286	0.9961428571428571	0.7374285714285714	0.9932142857142857	0.9605	0.921	0.9993571428571428	0.9523571428571429	0.9957857142857143	0.9435714285714286	0.9984285714285714	0.9734285714285714	0.9380714285714286	0.9555714285714285	0.9888571428571429	0.9266428571428571	0.9953571428571428	0.9050714285714285	0.9980714285714286	0.9297857142857143	0.996	0.9407142857142857	0.9999285714285714	0.9336428571428571	0.9962857142857143	0.9427857142857143	0.6919285714285714	0.9897857142857143	0.6001428571428571	0.9674285714285714	0.6678571428571428	0.9915	0.6811428571428572	0.9918571428571429	0.8332142857142857	0.9917142857142857	0.6653571428571429	0.9907142857142858	0.696	0.9862142857142857	0.9933571428571428	0.6645	0.9858571428571429	0.7184285714285714	0.9781428571428571	0.9094285714285715	0.9690714285714286	0.9700714285714286	0.8996428571428572	0.9862857142857143	0.7621428571428571	0.9844285714285714	0.8977857142857143	0.9715	0.9154285714285715	0.9919285714285714	0.7197142857142858	0.9936428571428572	0.8265	0.9737142857142858	0.5307142857142857	0.9925714285714285	0.6570714285714285	0.9593571428571429	0.6677857142857143	0.9865	0.683	0.9940714285714286	0.5047142857142857	0.9947142857142857	0.8710714285714286	0.9905	0.0	0.9583571428571429	0.4377857142857143	0.987	0.39464285714285713	0.5761428571428572	0.9425
W6s	0.9542142857142857	0.6336428571428572	0.9567142857142857	0.6177142857142857	0.9073571428571429	0.8074285714285714	0.9605714285714285	0.6222142857142857	0.9550714285714286	0.6005714285714285	0.9500714285714286	0.655	0.9410714285714286	0.6546428571428572	0.9647142857142857	0.6449285714285714	0.9546428571428571	0.8623571428571428	0.716	0.9557142857142857	0.5722142857142857	0.9473571428571429	0.7108571428571429	0.9493571428571429	0.5856428571428571	0.9558571428571428	0.6585714285714286	0.9465714285714286	0.5867857142857142	0.9862142857142857	0.9802857142857143	0.9422142857142857	0.9874285714285714	0.8401428571428572	0.9843571428571428	0.9342857142857143	0.9870714285714286	0.6053571428571428	0.9836428571428572	0.772	0.9837857142857143	0.7591428571428571	0.97	0.9425	0.981	0.8479285714285715	0.9795	0.9710714285714286	0.9852142857142857	0.8872142857142857	0.9776428571428571	0.9517857142857142	0.6257142857142857	0.9688571428571429	0.7498571428571429	0.9695	0.6183571428571428	0.9683571428571428	0.626	0.9720714285714286	0.6732857142857143	0.9549285714285715	0.5915	0.9748571428571429	0.7023571428571429	0.7905	0.9461428571428572	0.6775	0.9677857142857142	0.731	0.9530714285714286	0.7395	0.6859285714285714	0.93	0.6623571428571429	0.9083571428571429	0.5927857142857142	0.915	0.5653571428571429	0.9632142857142857	0.6933571428571429	0.9492857142857143	0.7832857142857143	0.9600714285714286	0.6670714285714285	0.8933571428571428	0.6098571428571429	0.9439285714285715	0.6594285714285715	0.9459285714285715	0.5876428571428571	0.953	0.6582142857142858	0.9778571428571429	0.7	0.9557142857142857	0.591	0.9583571428571429	0.0	0.9539285714285715	0.5507142857142857	0.9547857142857142	0.9436428571428571	0.6488571428571429
W7f	0.7432857142857143	0.9957857142857143	0.6873571428571429	0.9965	0.7895714285714286	0.9976428571428572	0.7554285714285714	0.9907857142857143	0.7084285714285714	0.9930714285714286	0.7545	0.9871428571428571	0.7062142857142857	0.9967142857142857	0.6971428571428572	0.9806428571428571	0.8602142857142857	0.7835	0.9967142857142857	0.7695714285714286	0.9975	0.7687142857142857	0.9983571428571428	0.7395714285714285	0.9914285714285714	0.7067142857142857	0.9975714285714286	0.7931428571428571	0.9927857142857143	0.9635	0.9662857142857143	0.9957857142857143	0.9612142857142857	0.991	0.9681428571428572	0.997	0.9735714285714285	0.9502857142857143	0.9725	0.9833571428571428	0.9724285714285714	0.9941428571428571	0.9687857142857143	0.9955	0.9455	0.9906428571428572	0.9611428571428572	0.9995714285714286	0.9714285714285714	0.9914285714285714	0.9560714285714286	0.6861428571428572	0.989	0.7230714285714286	0.9912142857142857	0.7430714285714286	0.9935	0.7136428571428571	0.9918571428571429	0.8275	0.9928571428571429	0.7685	0.9873571428571428	0.7556428571428572	0.9864285714285714	0.9926428571428572	0.7374285714285714	0.9848571428571429	0.8074285714285714	0.9744285714285714	0.9062142857142857	0.9680714285714286	0.9735714285714285	0.7954285714285714	0.9806428571428571	0.7114285714285714	0.9808571428571429	0.8352857142857143	0.9589285714285715	0.8087142857142857	0.9925	0.6037142857142858	0.9951428571428571	0.7732142857142857	0.9720714285714286	0.6115	0.9945	0.7131428571428572	0.9568571428571429	0.5573571428571429	0.9902142857142857	0.8305714285714285	0.9955714285714286	0.5576428571428571	0.9897142857142858	0.8095714285714286	0.9885714285714285	0.4377857142857143	0.9539285714285715	0.0	0.9883571428571428	0.4702142857142857	0.5782857142857143	0.9671428571428572
W7s	0.9807857142857143	0.6232857142857143	0.9844285714285714	0.5806428571428571	0.9322857142857143	0.7892857142857143	0.9889285714285714	0.5643571428571429	0.9890714285714286	0.5425714285714286	0.9802857142857143	0.5616428571428571	0.9593571428571429	0.6750714285714285	0.9867142857142858	0.6450714285714285	0.9907142857142858	0.882	0.7212142857142857	0.9888571428571429	0.5147142857142857	0.9654285714285714	0.7037142857142857	0.9847857142857143	0.5879285714285715	0.978	0.6179285714285714	0.975	0.6104285714285714	0.9938571428571429	0.9911428571428571	0.9422857142857143	0.9923571428571428	0.8508571428571429	0.9915714285714285	0.9372857142857143	0.9921428571428571	0.5880714285714286	0.9910714285714286	0.7590714285714286	0.9923571428571428	0.745	0.9888571428571429	0.9394285714285714	0.9920714285714286	0.82	0.9876428571428572	0.9662857142857143	0.9925714285714285	0.8986428571428572	0.9895714285714285	0.9829285714285714	0.5835	0.9877857142857143	0.7407857142857143	0.9935714285714285	0.6208571428571429	0.9910714285714286	0.6054285714285714	0.9885714285714285	0.6483571428571429	0.9883571428571428	0.6145714285714285	0.9895	0.7005	0.7858571428571428	0.9858571428571429	0.6908571428571428	0.9907142857142858	0.7364285714285714	0.9710714285714286	0.7117142857142857	0.6573571428571429	0.984	0.7049285714285715	0.9730714285714286	0.5980714285714286	0.9730714285714286	0.5792857142857143	0.9891428571428571	0.6542857142857142	0.983	0.7193571428571428	0.9847142857142858	0.642	0.9331428571428572	0.6318571428571429	0.9792857142857143	0.6733571428571429	0.9845714285714285	0.5872857142857143	0.9855	0.6497142857142857	0.9902142857142857	0.7413571428571428	0.9862142857142857	0.5994285714285714	0.987	0.5507142857142857	0.9883571428571428	0.0	0.9889285714285714	0.9778571428571429	0.6659285714285714
W8f	0.6923571428571429	0.9946428571428572	0.7811428571428571	0.9957857142857143	0.8039285714285714	0.9981428571428571	0.7375	0.9912142857142857	0.8292857142857143	0.9926428571428572	0.7794285714285715	0.9827142857142858	0.7373571428571428	0.9972857142857143	0.5585714285714286	0.9722142857142857	0.8581428571428571	0.7394285714285714	0.9965	0.8430714285714286	0.9955714285714286	0.6778571428571428	0.9982857142857143	0.6595	0.9902142857142857	0.739	0.9967142857142857	0.8067857142857143	0.9912857142857143	0.932	0.9241428571428572	0.9998571428571429	0.9271428571428572	0.9926428571428572	0.9377857142857143	0.9988571428571429	0.9746428571428571	0.9226428571428571	0.9578571428571429	0.986	0.9362857142857143	0.9962857142857143	0.9683571428571428	0.9972142857142857	0.9375714285714286	0.9948571428571429	0.9305714285714286	0.9997857142857143	0.9326428571428571	0.9937857142857143	0.9087142857142857	0.7991428571428572	0.9887142857142858	0.7240714285714286	0.9921428571428571	0.5683571428571429	0.9922857142857143	0.769	0.9903571428571428	0.9095	0.9933571428571428	0.7748571428571429	0.9887857142857143	0.7777857142857143	0.9855	0.9905	0.794	0.9839285714285714	0.8246428571428571	0.9697857142857143	0.9385	0.9709285714285715	0.9695	0.8963571428571429	0.9845714285714285	0.7624285714285715	0.9799285714285715	0.8678571428571429	0.9672142857142857	0.8932142857142857	0.9932857142857143	0.7163571428571428	0.9951428571428571	0.8542857142857143	0.971	0.6661428571428571	0.9945714285714286	0.6306428571428572	0.9587857142857142	0.7283571428571428	0.9908571428571429	0.7269285714285715	0.9951428571428571	0.4486428571428571	0.9957142857142857	0.8913571428571428	0.9895	0.39464285714285713	0.9547857142857142	0.4702142857142857	0.9889285714285714	0.0	0.6435714285714286	0.9522142857142857
W9f	0.5802857142857143	0.9860714285714286	0.6010714285714286	0.9862142857142857	0.7185714285714285	0.9914285714285714	0.48128571428571426	0.9810714285714286	0.6079285714285714	0.9844285714285714	0.4456428571428571	0.9797857142857143	0.6245	0.9907142857142858	0.6172857142857143	0.9687857142857143	0.819	0.5757142857142857	0.9877857142857143	0.7042142857142857	0.9857857142857143	0.6445	0.9909285714285714	0.6299285714285714	0.981	0.6267857142857143	0.991	0.5043571428571428	0.984	0.9530714285714286	0.9351428571428572	0.9932857142857143	0.953	0.9804285714285714	0.9462142857142857	0.9924285714285714	0.9670714285714286	0.9340714285714286	0.9447142857142857	0.9746428571428571	0.9372857142857143	0.9845	0.9325714285714286	0.9926428571428572	0.9389285714285714	0.9824285714285714	0.9407857142857143	0.9980714285714286	0.9472857142857143	0.9873571428571428	0.9370714285714286	0.6027142857142858	0.9772142857142857	0.6088571428571429	0.9695714285714285	0.7127857142857142	0.9836428571428572	0.7124285714285714	0.9800714285714286	0.8105	0.983	0.6668571428571428	0.9794285714285714	0.6576428571428572	0.9744285714285714	0.9812857142857143	0.5386428571428571	0.9766428571428571	0.7034285714285714	0.9639285714285715	0.8669285714285714	0.9569285714285715	0.9655714285714285	0.7831428571428571	0.9714285714285714	0.5808571428571428	0.9725	0.5826428571428571	0.9527857142857142	0.6227857142857143	0.9855714285714285	0.42742857142857144	0.988	0.7551428571428571	0.9626428571428571	0.4298571428571429	0.9865714285714285	0.48842857142857143	0.9549285714285715	0.3665	0.9799285714285715	0.7381428571428571	0.9861428571428571	0.8343571428571429	0.9838571428571429	0.5695	0.9743571428571428	0.5761428571428572	0.9436428571428571	0.5782857142857143	0.9778571428571429	0.6435714285714286	0.0	0.9382142857142857
W9s	0.9330714285714286	0.5368571428571428	0.9461428571428572	0.6215714285714286	0.8873571428571428	0.6945	0.9430714285714286	0.5770714285714286	0.9474285714285714	0.5594285714285714	0.9385	0.6869285714285714	0.9057857142857143	0.6134285714285714	0.924	0.6737142857142857	0.9378571428571428	0.8516428571428571	0.5785	0.9614285714285714	0.6120714285714286	0.9042857142857142	0.7164285714285714	0.9234285714285714	0.5418571428571428	0.9411428571428572	0.7171428571428572	0.9486428571428571	0.5628571428571428	0.9830714285714286	0.9655	0.9408571428571428	0.9851428571428571	0.8526428571428571	0.9735	0.9262857142857143	0.9887857142857143	0.6190714285714286	0.9698571428571429	0.7843571428571429	0.9757857142857143	0.754	0.9599285714285715	0.9315714285714286	0.9593571428571429	0.8838571428571429	0.9718571428571429	0.9715714285714285	0.9656428571428571	0.8975	0.9785	0.9620714285714286	0.6291428571428571	0.9327142857142857	0.6908571428571428	0.9457857142857143	0.6074285714285714	0.9514285714285714	0.6465	0.9527857142857142	0.6609285714285714	0.9328571428571428	0.6235714285714286	0.9604285714285714	0.673	0.6783571428571429	0.93	0.6025714285714285	0.9409285714285714	0.6017142857142858	0.9599285714285715	0.7049285714285715	0.6150714285714286	0.9777142857142858	0.7041428571428572	0.96	0.5957857142857143	0.9765	0.5340714285714285	0.9831428571428571	0.7173571428571428	0.9594285714285714	0.8163571428571429	0.9725	0.7185714285714285	0.9030714285714285	0.6245	0.9208571428571428	0.6891428571428572	0.9415	0.6606428571428572	0.9447142857142857	0.7075714285714285	0.962	0.7734285714285715	0.9482857142857143	0.5489285714285714	0.9425	0.6488571428571429	0.9671428571428572	0.6659285714285714	0.9522142857142857	0.9382142857142857	0.0
